,0
10876,NOKEY
10877,NOKEY
10878,NOKEY
10879,NOKEY
10880,NOKEY
10881,NOKEY
10882,NOKEY
10883,NOKEY
10884,NOKEY
10885,NOKEY
10886,NOKEY
10887,NOKEY
10888,NOKEY
10889,NOKEY
10890,NOKEY
10891,NOKEY
10892,NOKEY
10893,NOKEY
10894,NOKEY
10895,3
10896,NOKEY
10897,NOKEY
10898,NOKEY
10899,3
10900,NOKEY
10901,NOKEY
10902,NOKEY
10903,NOKEY
10904,h
10905,NOKEY
10906,NOKEY
10907,NOKEY
10908,p
10909,NOKEY
10910,NOKEY
10911,NOKEY
10912,NOKEY
10913,NOKEY
10914,NOKEY
10915,NOKEY
10916,NOKEY
10917,NOKEY
10918,NOKEY
10919,z
10920,t
10921,NOKEY
10922,NOKEY
10923,NOKEY
10924,NOKEY
10925,NOKEY
10926,NOKEY
10927,7
10928,e
10929,e
10930,NOKEY
10931,NOKEY
10932,NOKEY
10933,NOKEY
10934,NOKEY
10935,NOKEY
10936,NOKEY
10937,NOKEY
10938,NOKEY
10939,x
10940,NOKEY
10941,NOKEY
10942,NOKEY
10943,NOKEY
10944,NOKEY
10945,NOKEY
10946,3
10947,NOKEY
10948,NOKEY
10949,NOKEY
10950,NOKEY
10951,NOKEY
10952,NOKEY
10953,7
10954,2
10955,NOKEY
10956,NOKEY
10957,7
10958,NOKEY
10959,NOKEY
10960,NOKEY
10961,NOKEY
10962,3
10963,NOKEY
10964,NOKEY
10965,NOKEY
10966,NOKEY
10967,NOKEY
10968,NOKEY
10969,7
10970,7
10971,NOKEY
10972,NOKEY
10973,NOKEY
10974,NOKEY
10975,NOKEY
10976,NOKEY
10977,CTRL
10978,NOKEY
10979,NOKEY
10980,NOKEY
10981,0
10982,NOKEY
10983,7
10984,3
10985,NOKEY
10986,g
10987,NOKEY
10988,3
10989,NOKEY
10990,NOKEY
10991,NOKEY
10992,NOKEY
10993,NOKEY
10994,p
10995,NOKEY
10996,NOKEY
10997,NOKEY
10998,NOKEY
10999,NOKEY
11000,NOKEY
11001,NOKEY
11002,NOKEY
11003,NOKEY
11004,NOKEY
11005,3
11006,NOKEY
11007,NOKEY
11008,NOKEY
11009,NOKEY
11010,NOKEY
11011,NOKEY
11012,3
11013,NOKEY
11014,NOKEY
11015,NOKEY
11016,NOKEY
11017,NOKEY
11018,NOKEY
11019,NOKEY
11020,u
11021,NOKEY
11022,NOKEY
11023,3
11024,NOKEY
11025,NOKEY
11026,NOKEY
11027,NOKEY
11028,NOKEY
11029,NOKEY
11030,NOKEY
11031,NOKEY
11032,NOKEY
11033,NOKEY
11034,NOKEY
11035,NOKEY
11036,CTRL
11037,NOKEY
11038,p
11039,NOKEY
11040,NOKEY
11041,7
11042,NOKEY
11043,NOKEY
11044,NOKEY
11045,NOKEY
11046,NOKEY
11047,NOKEY
11048,3
11049,NOKEY
11050,NOKEY
11051,NOKEY
11052,NOKEY
11053,NOKEY
11054,NOKEY
11055,NOKEY
11056,NOKEY
11057,NOKEY
11058,NOKEY
11059,r
11060,NOKEY
11061,NOKEY
11062,NOKEY
11063,7
11064,NOKEY
11065,NOKEY
11066,NOKEY
11067,NOKEY
11068,NOKEY
11069,NOKEY
11070,NOKEY
11071,NOKEY
11072,NOKEY
11073,3
11074,t
11075,NOKEY
11076,NOKEY
11077,z
11078,NOKEY
11079,NOKEY
11080,7
11081,m
11082,NOKEY
11083,NOKEY
11084,NOKEY
11085,NOKEY
11086,NOKEY
11087,NOKEY
11088,NOKEY
11089,2
11090,NOKEY
11091,NOKEY
11092,NOKEY
11093,NOKEY
11094,7
11095,NOKEY
11096,NOKEY
11097,NOKEY
11098,NOKEY
11099,NOKEY
11100,NOKEY
